name,RA_ICRS,DE_ICRS,Dist,e_Dist,logage,e_logage,Av,e_Av,r_memb,m_binsize,m_memb,M_class,P_class,R_class,rc,rt,c,n0,unc_rc_max,unc_rt_max,unc_c_max,unc_n0_max,unc_rc_min,unc_rt_min,unc_c_min,unc_n0_min,steps_emcee,M_bp,M_rp,M(rt)_dv,M_bp_dv,M_rp_dv,M(rt_min),M(rt),M(rt_max),unc_M(rt_min),unc_M(rt),unc_M(rt_max)
King_12,358.2669,61.9546,2658,154,7.1110000000000015,0.132,1.875,0.052000000000000005,0.5,1.0,0.5,M1,P1,R2,0.59587,30.95066,0.07983,14.21588,0.0425,42.9116,0.0744,0.9984,-0.0325,-20.7337,-0.0428,-0.5642,100000,537.9209999999998,473.141,527.4259999999998,551.725,540.66,508.401,508.401,508.401,23.537,22.469,28.406999999999996
King_13,2.5564,61.1755,3124,141,8.793,0.049,2.142,0.065,0.5,0.5,0.5,M1,P1,R1,1.95778,18.83063,0.17363,12.2122,0.4504,40.5008,0.2112,5.0886,-0.2388,-10.1249,-0.1127,-1.6272,200000,2237.788,2228.349,2199.376,2310.905,2278.251,2143.982,2164.041,2164.041,45.528,45.29600000000001,42.403999999999996
King_15,8.2411,61.855,2672,157,8.557,0.339,1.831,0.18,0.5,0.5,0.5,M1,P1,R2,0.96913,36.18365,0.13089,8.64093,0.1121,41.3537,0.1579,1.1531,-0.083,-25.6843,-0.0812,-0.5304,100000,483.142,464.014,461.471,492.936,478.43300000000005,443.035,443.035,443.035,19.689,19.651,16.558
King_16,10.902999999999999,64.1754,2441,142,8.125,0.387,2.355,0.105,0.5,1.0,0.5,M1,P2,R2,0.92886,19.48769,0.06417,6.06794,0.1049,44.6634,0.065,1.0206,-0.0699,-11.7249,-0.0326,-0.4261,100000,299.896,315.644,307.928,323.261,356.147,283.463,283.463,283.463,14.833,13.940999999999999,14.378
King_18,343.0522,58.2911,2374,146,8.385,0.061,2.1,0.033,0.5,0.5,0.5,M1,P1,R2,0.94424,8.44006,0.05326,10.21783,0.106,9.8891,0.0408,1.4847,-0.096,-2.6399,-0.0241,-1.1711,100000,372.935,347.171,371.71,394.851,380.245,308.525,352.324,413.513,16.292,15.485999999999999,17.817999999999994
King_19,347.065,60.527,2517,109,8.783999999999999,0.07200000000000001,2.48,0.114,0.5,0.5,0.5,M1,P2,R1,1.79993,7.0003699999999975,0.24301,14.6143,0.9802,26.3653,0.24,33.6935,-0.402,-3.2113,-0.1629,-5.1328,200000,1131.579,1168.747,1158.005,1240.4589999999996,1224.689,761.072,1100.31,1118.009,33.185,31.829,31.256
King_20,353.305,58.4732,1663,63,7.731,0.228,2.507,0.078,0.5,1.0,0.5,M2,P1,R1,2.11749,3.12089,0.32036,46.67333,0.4813,3.6403,0.2424,34.8472,-0.877,-0.3884,-0.1954,-33.1825,200000,327.296,342.07199999999995,375.737,325.805,334.829,358.326,393.789,545.247,10.854000000000001,13.671,13.98
King_21,357.4732,62.7074,2591,130,7.667999999999997,0.457,2.377,0.141,0.5,0.5,0.5,M1,P2,R2,2.43792,3.20405,0.3752,77.6149,0.4035,0.847,0.3289,37.0762,-0.6122,-0.3472,-0.2372,-42.8307,200000,613.2180000000002,660.502,621.059,612.937,653.128,609.524,632.427,694.488,21.055999999999997,22.590999999999998,23.401
King_5,48.6759,52.6932,2172,132,9.0,0.064,2.462,0.092,0.5,0.5,0.5,M1,P2,R1,1.22907,14.22722,0.0581,20.67547,0.0307,2.404,0.0267,0.5754,-0.0303,-1.797,-0.023,-0.5266,100000,1591.366,1745.043,1827.859,1754.585,1884.659,1676.93,1706.2020000000002,1794.579,35.695,39.14,39.735
King_6,51.9841,56.4393,704,14,8.292,0.196,1.844,0.066,0.5,0.5,0.5,M1,P1,R2,0.75222,33.78348,0.19677,38.78933,0.047,40.6018,0.2653,2.6694,-0.0375,-20.941,-0.1304,-1.4784,100000,674.7310000000001,680.6489999999999,648.32,640.381,646.606,683.28,683.28,683.28,14.117,11.677999999999999,10.770999999999999
King_7,59.7746,51.784,2594,360,8.511000000000001,0.172,3.548,0.086,0.8,0.5,0.8,M1,P2,R2,0.82329,28.14025,0.0596,33.82312,0.0247,25.6963,0.0626,1.0641,-0.0223,-9.823,-0.0295,-0.8671,100000,2787.753,2713.976,2704.111,2664.173,2771.878,2898.103,2898.103,2898.103,63.265,61.105,60.99100000000001
Koposov_12,90.2346,35.2949,2060,85,8.699,0.068,1.68,0.054000000000000006,0.5,0.5,0.5,M2,P1,R2,4.77976,5.61821,0.106,37.90651,0.4569,0.5192,0.0711,10.3904,-0.6789,-0.3395,-0.0552,-13.6964,100000,564.885,636.099,570.591,620.101,670.566,497.292,506.344,521.432,14.004000000000001,13.043,15.453
Koposov_36,84.2217,31.2037,1710,178,7.832000000000002,0.5589999999999999,2.536,0.384,0.5,0.5,0.5,M2,P2,R1,1.82499,5.40732,0.16682,12.78993,1.0403,38.7183,0.17,29.4563,-0.5934,-1.9326,-0.105,-6.1961,100000,483.766,459.831,462.129,482.034,458.347,400.358,467.809,501.173,6.985,7.599,8.391
Kronberger_69,300.4901,31.4229,2651,97,7.069,0.067,2.825,0.046,0.5,1.0,0.5,M1,P2,R2,2.47455,3.93899,0.14988,18.99271,0.6933,11.8315,0.153,16.8806,-1.0469,-0.7009,-0.0922,-13.9636,100000,337.84,318.16,303.892,328.18300000000005,325.111,273.88,311.6,341.12,15.587,17.868,19.834
Kronberger_84,323.8829,53.518,3404,1001,8.392000000000001,0.58,2.4290000000000003,0.227,0.5,0.5,0.5,M2,P2,R2,0.48973,3.48089,0.17394,26.85077,0.0613,6.4697,0.1059,3.5767,-0.0873,-0.8794,-0.1006,-3.0557,200000,345.23800000000006,322.051,294.491,311.88,287.124,304.66,327.848,392.258,19.255,19.68,18.91
LP_0201,118.9542,-29.4694,2988,144,7.765,0.215,2.199,0.041,0.9,0.5,0.9,M1,P1,R2,2.90405,3.67419,0.55007,47.70621,0.4206,1.2521,0.2534,19.4454,-0.7952,-0.3459,-0.27899999999999997,-28.7781,500000,504.799,477.23800000000006,456.788,486.979,463.911,467.809,485.942,652.0319999999998,16.308,13.452,20.369
LP_0313,294.0420000000001,20.5538,2237,179,8.609,0.612,3.294,0.068,0.5,0.5,0.5,M1,P2,R1,1.91799,4.33069,0.77905,28.794940000000004,0.8175,34.1637,0.3405,49.2314,-0.6013,-1.0985,-0.5348,-16.8082,500000,847.813,859.5369999999998,909.547,848.263,900.4,725.0219999999998,915.687,1171.142,25.68,29.521,30.764
LP_0434,240.4252,-52.1201,2526,138,9.041,0.03,3.304,0.057,0.5,0.5,0.5,M1,P2,R2,2.06583,11.22744,0.58883,12.02943,1.1989,50.8664,0.5683,39.0748,-0.4274,-7.0194,-0.4096,-3.1757,200000,1430.935,1332.425,1680.476,1541.321,1514.328,1240.669,1559.28,1559.28,40.305,49.849,49.352
LP_0506,310.3637,46.1367,2165,134,7.096,0.064,2.171,0.09,0.5,0.5,0.5,M2,P2,R2,3.74961,10.9116,0.50915,9.29836,1.4132,47.8869,0.544,19.0628,-1.2026,-4.6727,-0.3507,-4.473,100000,1113.562,1070.922,964.723,1149.687,1047.082,948.741,948.741,948.741,38.716,36.811,33.391
LP_0665,108.6985,-26.2446,3419,203,9.043,0.07200000000000001,1.5519999999999998,0.095,0.5,0.5,0.5,M1,P2,R2,0.9878,46.89602,0.0936,5.39268,0.053,34.3909,0.0225,0.2472,-0.0425,-26.3824,-0.0204,-0.1593,100000,914.177,891.0980000000002,955.504,941.344,884.808,985.668,985.668,985.668,25.123,24.56900000000001,23.899
LP_0733,111.0706,-20.2451,2706,188,7.689,0.23,1.036,0.053,0.7,0.5,0.7,M1,P1,R2,2.8058400000000003,19.04878,0.1523,3.61707,1.6978,47.8228,0.1142,7.5734,-0.5327,-11.843,-0.0895,-0.7104,100000,813.437,832.6460000000002,855.572,797.5989999999998,808.738,625.039,920.566,920.566,15.728,20.115,19.752
LP_0782,153.9732,-59.0329,2509,244,7.996,0.277,1.433,0.217,0.5,0.5,0.5,M2,P1,R2,0.89449,23.73957,0.73625,14.92695,0.3958,49.9947,0.5671,21.8533,-0.1039,-20.9694,-0.387,-1.2930000000000001,500000,719.8689999999998,631.893,617.019,644.7180000000002,603.8009999999998,438.485,699.6210000000002,699.6210000000002,9.122,15.214,16.562
LP_1200,264.3375,-33.8505,3870,599,8.894,0.085,3.723,0.115,0.5,0.5,0.5,M1,P2,R2,3.23626,7.5213899999999985,0.16377,8.03228,1.4995,30.7247,0.1468,14.285,-1.0999,-2.0627,-0.1019,-4.5379,100000,1457.836,1960.499,2407.364,1825.413,2494.377,1683.804,1983.557,1984.133,86.839,114.60700000000001,114.24799999999999
LP_1218,273.9659,-18.0917,2578,201,6.892,0.443,2.662,0.191,0.8,0.5,0.8,M2,P2,R2,2.10978,22.84431,0.8650100000000001,7.93975,1.0083,49.8111,0.9604,17.6612,-0.6954,-18.1675,-0.6054,-2.3699,100000,1068.146,832.663,1024.817,1110.749,1024.338,963.11,963.11,963.11,55.977,47.773,54.981
LP_1235,281.8451,-5.2667,1744,50,8.715,0.049,2.079,0.053,0.5,0.5,0.5,M2,P1,R2,6.20072,7.79714,0.11653,22.7215,0.8525,1.1215,0.0955,8.9017,-1.1493,-0.6898,-0.0662,-9.8574,100000,715.158,751.3689999999998,755.9110000000002,832.2769999999998,897.975,597.474,613.769,630.064,17.823,18.334,17.039
LP_1355,46.0233,57.7738,2731,158,6.9979999999999976,0.629,2.74,0.043,0.5,0.5,0.5,M1,P2,R2,3.90426,10.41294,0.10783,2.06759,1.9846,47.3421,0.0235,4.7438,-1.1808,-3.5104,-0.0276,-1.0424,100000,779.352,695.9989999999998,680.694,756.7339999999998,652.437,518.457,711.003,2194.689,30.517,35.59900000000001,60.346000000000004
LP_1367,76.4435,39.946999999999996,3267,152,7.704,0.35100000000000003,1.52,0.036000000000000004,0.7,0.5,0.7,M2,P2,R2,8.18445,21.31463,0.15203,2.0228,2.3888,40.6201,0.1276,3.2785,-2.4287,-8.6163,-0.0923,-0.9436,100000,1218.309,1137.039,1118.509,1106.63,1050.909,1244.167,1244.167,1244.167,17.875,22.261,19.325
LP_145,256.9569,-44.1568,1806,102,8.854,0.058,3.72,0.035,0.5,0.5,0.5,M1,P2,R1,4.3352900000000005,6.78286,0.30762,54.2465,0.9996,2.3514,0.2018,46.3519,-1.0461,-0.8502,-0.1754,-27.3209,200000,2573.839,2922.014,3302.271,2980.855,3498.995,2800.383,2943.919000000001,3422.37,56.398,58.533,60.153
LP_1540,170.226,-59.3016,2365,87,9.142,0.015,0.8140000000000001,0.062,0.5,0.5,0.5,M2,P1,R2,1.28039,7.96236,0.05037,9.30908,0.0927,2.2859,0.0334,1.0422,-0.0811,-1.4932,-0.0215,-0.7885,100000,359.2990000000001,367.539,363.533,407.937,428.953,294.471,301.064,315.348,11.209000000000001,13.623,13.738
LP_1582,179.0741,-62.2585,4151,147,7.0870000000000015,0.5670000000000001,1.778,0.29,0.5,0.5,0.5,M1,P2,R2,2.06182,31.25304,0.45728,1.26945,1.3513,45.5177,0.0832,2.4074,-0.6326,-25.7178,-0.1019,-0.2733,100000,1113.562,1070.102,1044.724,1076.654,1120.184,466.581,1041.401,1041.401,26.325,43.107,38.889
LP_1614,241.5621,-52.1424,2481,209,7.091,0.561,3.283,0.086,0.5,0.5,0.5,M1,P2,R1,3.60488,5.82065,0.3028,28.93363,0.8629,3.0303,0.306,22.9587,-1.0938,-0.8128,-0.2009,-16.3184,200000,1040.581,1005.321,820.685,1069.111,1034.049,844.6010000000001,853.6210000000002,853.6210000000002,31.116999999999997,29.061,27.385
LP_1768,310.6336,45.5217,2525,259,7.165,0.464,2.404,0.198,0.5,0.5,0.5,M2,P2,R2,8.47113,17.38729,0.14952,4.34096,2.1674,28.2711,0.1406,4.6397,-2.4972,-4.697,-0.0923,-2.4695,100000,1500.841,1607.296,1274.938,1522.349,1514.265,1341.16,1341.16,1341.16,41.943999999999996,39.532,43.471000000000004
LP_1771,307.3652,44.6427,2097,116,7.132999999999999,0.585,3.029,0.125,0.5,0.5,0.5,M1,P2,R2,1.84466,12.00309,0.21322,6.7240600000000015,1.2977,51.9131,0.207,19.9598,-0.4757,-7.641,-0.1359,-1.7291,100000,820.0010000000002,761.7810000000002,736.675,800.591,757.4110000000002,533.821,715.8610000000001,715.8610000000001,26.229,35.034,35.03
LP_1787,322.7451,52.8306,2920,162,7.0939999999999985,0.578,3.274,0.054000000000000006,0.5,0.5,0.5,M1,P2,R2,0.77351,31.33085,0.30569,14.98233,0.084,44.192,0.1467,2.53,-0.0533,-24.0034,-0.1268,-0.8083,100000,1798.263,1648.2020000000002,1138.282,1740.6270000000004,1532.193,926.601,1327.582,1327.582,25.62,31.75,25.129
LP_1809,334.707,57.4257,2707,191,8.644,0.645,2.729,0.191,0.5,0.5,0.5,M1,P2,R2,1.17402,36.85786,0.63126,7.251710000000001,0.5031,42.018,0.3716,4.644,-0.2637,-31.814,-0.3403,-1.1509,200000,955.795,915.07,807.675,885.413,878.9910000000001,660.2330000000002,885.452,885.452,22.62,24.015,22.63
LP_198,112.1306,-20.1087,2844,118,8.468,0.104,1.1909999999999998,0.111,0.5,1.0,0.5,M1,P1,R2,1.94578,41.88066,0.027160000000000004,1.82399,0.2252,35.1211,0.0102,0.1859,-0.1699,-20.8741,-0.0053,-0.1164,100000,506.979,417.4380000000001,493.92,519.9259999999998,445.173,453.38,488.062,488.062,17.502,18.992,21.201
LP_1994,190.9971,-58.0925,1927,102,8.818,0.17,1.529,0.239,0.5,0.5,0.5,M1,P1,R2,1.59067,20.6589,0.05229,9.46875,0.0701,10.1599,0.0376,0.5626,-0.0683,-5.2443,-0.0234,-0.4771,100000,948.095,953.995,986.045,986.06,992.378,960.485,960.485,960.485,21.625,19.442,22.31900000000001
LP_2000,319.0787,57.4553,1275,37,8.187000000000001,0.171,1.656,0.043,0.5,0.5,0.5,M2,P1,R1,2.40493,9.59236,0.03656,7.5497,0.1326,1.1184,0.015,0.7306,-0.11699999999999999,-0.9309999999999999,-0.011000000000000001,-0.5806,100000,446.995,445.652,423.399,446.441,446.095,412.765,412.765,436.256,9.867,8.837,9.797
LP_2068,283.9719,-5.1009,1785,132,8.158,0.368,2.174,0.204,0.5,0.5,0.5,M1,P1,R2,0.56057,26.30637,0.08601,24.13737,0.035,42.5982,0.0874,1.3876,-0.0257,-15.987,-0.0479,-0.8031,100000,573.173,521.494,576.953,624.953,599.281,519.48,519.48,519.48,20.385,21.228,20.49
LP_2094,175.5117,-61.956,1606,53,8.271,0.17800000000000002,0.8909999999999999,0.076,0.5,0.5,0.5,M1,P1,R1,1.51632,8.42936,0.18089,12.63963,0.7364,38.2376,0.1954,19.3774,-0.2856,-4.4627,-0.1167,-3.2909,100000,455.739,448.505,453.181,455.185,458.57,356.4369999999999,451.793,455.082,9.823,11.604000000000001,12.152000000000001
LP_2113,274.7047,-18.0779,2013,88,7.171,0.076,1.594,0.348,0.5,1.0,0.5,M1,P1,R2,2.39752,23.56813,0.3334,2.91463,1.1196,49.2147,0.3741,5.9874,-0.8312,-18.176,-0.2258,-0.8933,100000,341.9430000000001,337.911,326.724,343.082,345.1269999999999,345.976,345.976,345.976,15.640999999999998,14.784,16.288
LP_2123,297.9654,22.1159,1508,93,8.195,0.174,2.154,0.084,0.5,1.0,0.5,M1,P1,R2,1.5947,2.61373,0.42771,36.28721,0.4443,25.2301,0.2458,36.7549,-0.6873,-0.4333,-0.2582,-26.8958,200000,216.786,204.705,208.667,223.195,215.733,178.52900000000002,204.705,316.118,7.77,8.789,10.166
LP_2198,107.5024,4.6989,1193,55,9.088,0.049,0.813,0.11,0.5,0.5,0.5,M2,P1,R1,3.95289,5.357080000000002,0.04153,21.8293,0.6116,0.8141,0.015,11.1487,-0.7126,-0.3306,-0.0128,-9.0853,100000,246.125,232.39,248.274,278.27,271.812,201.075,208.767,227.995,9.174,8.685,9.09
LP_2210,247.18400000000003,-54.9582,1319,40,8.235,0.139,1.161,0.049,0.5,1.0,0.5,M2,P1,R1,1.21134,10.15078,0.07941000000000001,10.38569,0.0992,7.6823,0.0691,1.38,-0.0931,-2.9296,-0.043,-1.0917,100000,389.946,393.302,370.37,397.0630000000001,395.52,338.9369999999999,353.032,353.032,10.819,9.535,10.407
LP_2219,130.7836,-45.7777,1402,38,7.401,0.18,1.247,0.042,0.5,0.5,0.5,M1,P1,R1,10.12514,17.6779,0.04429,3.24283,3.0691,9.9553,0.0253,3.5568,-3.0548,-2.9408,-0.017,-1.7505,100000,830.071,767.7180000000002,815.3710000000002,823.7339999999998,771.6519999999998,734.9830000000002,791.8789999999998,856.57,22.993000000000002,27.103,26.655
LP_2220,127.4579,-41.343,1295,51,8.776,0.065,0.998,0.105,0.5,1.0,0.5,M1,P1,R1,4.65035,7.70552,0.04631,6.77442,1.21,2.7169,0.0229,6.7695,-1.1121,-1.0954,-0.0174,-3.2584,100000,266.67,276.11,250.962,270.826,270.96,224.192,243.071,273.75,9.091000000000001,8.176,8.342
LP_2249,344.8154,62.8432,819,17,6.72,0.056,2.193,0.282,0.5,0.5,0.5,M1,P2,R2,13.264129999999998,21.5635,0.18594,8.4791,3.2619,17.0995,0.1662,7.4045,-4.0667,-4.1558,-0.11599999999999999,-5.2188,100000,2003.493,1921.325,2285.576,2177.34,2038.801,2149.471,2197.548,2197.548,57.497,58.098,53.035
LP_2339,290.6693,18.6764,1010,29,7.838999999999999,0.269,2.572,0.042,0.5,1.0,0.5,M1,P1,R2,3.19533,29.77088,0.4155,2.22115,1.0785,45.6347,0.4252,3.57,-1.0992,-22.9704,-0.2799,-0.9008,100000,287.939,287.213,268.883,273.41900000000004,273.065,289.389,289.389,289.389,9.69,10.419,9.294
LP_321,296.389,21.1519,2024,123,8.861,0.036000000000000004,3.089,0.046,0.5,0.5,0.5,M1,P2,R1,2.27428,5.50304,0.28076,27.36914,1.1148,29.5394,0.2611,53.2094,-0.8343,-1.5319,-0.1817,-15.0738,100000,1099.862,1264.726,1340.812,1242.023,1402.87,1033.571,1239.363,1581.773,36.223,37.297,44.294
LP_5,156.0598,-72.5113,1781,49,9.41,0.032,0.334,0.103,0.5,0.5,0.5,M1,P1,R1,9.06243,22.04133,0.04729,2.16533,3.986,25.3364,0.0228,3.9544,-2.3794,-6.1936,-0.0182,-0.9863,100000,979.429,898.53,1114.357,1106.002,1069.034,748.945,967.217,1206.351,19.344,18.635,19.729
LP_597,282.0987,8.717,2061,82,8.754,0.617,2.999,0.161,0.5,0.5,0.5,M1,P2,R2,3.57318,4.772,0.11304000000000004,36.26993,0.5558,1.015,0.0719,19.7804,-0.7825,-0.4118,-0.0583,-17.9343,100000,653.106,690.865,815.967,766.049,857.694,634.817,705.6139999999998,780.5419999999998,28.109,28.059,28.29300000000001
LP_866,261.7523,-39.4065,2217,124,9.094,0.182,2.662,0.199,0.5,0.5,0.5,M1,P2,R1,1.9977,7.29798,0.12022,18.36686,0.3671,2.6113,0.0916,7.6693,-0.2323,-1.7338,-0.0662,-3.4395,200000,1413.571,1382.805,1347.808,1483.463,1413.063,1230.076,1316.879,1419.065,33.473,27.978,25.802
LP_876,316.0783,42.0628,1875,117,7.79,0.49,2.111,0.073,0.5,1.0,0.5,M2,P1,R2,3.94417,4.70102,0.03379,16.00296,0.3825,0.4203,0.0145,5.0329,-0.5691,-0.2384,-0.0095,-5.789,100000,234.267,252.4,223.246,239.252,255.636,217.586,217.586,232.817,11.63,11.157,11.172
Lynga_1,209.9775,-62.1538,1959,163,8.062999999999999,0.112,1.599,0.053,0.5,1.0,0.5,M2,P1,R2,0.86218,6.47193,0.47933,12.70302,0.6912,59.7504,0.4941,49.8966,-0.3435,-4.671,-0.3197,-4.4963,200000,152.687,158.849,155.241,168.488,174.745,106.128,133.515,133.515,8.775,9.215,7.691
Majaess_65,87.4284,27.0746,944,10,8.207,0.16699999999999998,0.768,0.105,0.5,1.0,0.5,M1,P1,R2,1.38662,34.49222,0.61692,4.3236,0.8469,43.5531,0.6225,4.3079,-0.5275,-29.8115,-0.4168,-1.3827,100000,118.796,116.782,126.344,120.93,118.634,126.85,126.85,126.85,6.142,6.0710000000000015,6.369
Markarian_50,348.8119,60.4506,2677,113,7.102,0.034,2.239,0.158,0.5,1.0,0.5,M2,P2,R2,1.1346,9.07425,0.33483,9.28714,0.8858,56.7578,0.4058,30.523000000000003,-0.354,-6.3932,-0.2275,-2.6342,100000,311.6,310.78,323.881,319.152,319.664,289.46,331.28,331.28,25.267,20.104,28.096
Mayer_1,5.5187,61.7614,2380,118,7.1370000000000005,0.119,1.584,0.078,0.5,1.0,0.5,M1,P1,R2,2.29869,3.37896,0.14477,17.36727,0.5133,10.8032,0.0927,12.5416,-0.9069,-0.5275,-0.0795,-13.4789,200000,137.76,113.98,168.483,159.576,141.042,127.92,140.22,350.14,14.186,14.515999999999998,20.925
Melotte_101,160.5205,-65.1065,1909,65,8.236,0.118,1.223,0.053,0.5,0.5,0.5,M1,P1,R1,4.06719,7.41005,0.22956,43.90432,1.2047,3.4703,0.185,49.169,-1.0038,-1.2363,-0.1396,-21.1204,100000,1993.354,1744.3529999999996,1791.819,1923.078,1755.049,1661.128,1814.825,2017.516,26.215,23.775,24.755
Melotte_20,51.5103,48.9333,177,2,7.921,0.047,0.324,0.048,0.5,0.5,0.5,M1,P1,R1,3.80801,22.61829,0.054470000000000005,11.43476,0.3003,6.5185,0.0387,1.3663,-0.2573,-4.2064,-0.0245,-1.0295,100000,546.628,511.04,582.9580000000002,573.438,571.019,516.734,535.952,560.151,15.772,14.974,12.187000000000001
Melotte_22,56.6466,24.0985,135,1,8.116,0.108,0.168,0.025,0.5,0.5,0.5,M1,P1,R2,1.59525,30.96113,0.2437,47.61893,0.1106,34.5663,0.3446,4.3315,-0.0836,-13.7403,-0.1661,-2.4745,100000,681.27,586.783,663.566,675.455,625.192,653.198,653.198,653.198,11.505999999999998,11.21,12.82
Melotte_25,67.6547,16.8422,47,0,8.922,0.064,0.034,0.017,0.5,0.5,0.5,M2,P1,R2,3.0057,33.2411,0.15187,9.17814,0.8972,39.8484,0.1688,3.8096,-0.4393,-19.1371,-0.0956,-1.0289,200000,185.616,163.711,215.495,212.43400000000003,194.847,183.31,183.887,183.887,5.016,4.7810000000000015,4.3180000000000005
Melotte_66,111.5672,-47.6817,4692,49,9.652,0.037000000000000005,0.583,0.034,0.5,0.5,0.5,M1,P2,R1,5.03002,21.54196,0.04505,10.16269,0.3628,3.8215,0.0248,1.321,-0.3089,-2.8939,-0.0172,-0.9832,100000,8254.398000000001,9406.175,11618.743,10583.238,11919.499,8566.22,8875.702,9091.075,250.47099999999998,264.087,233.158
Melotte_71,114.3783,-12.0681,1927,58,9.123,0.016,0.556,0.07200000000000001,0.5,0.5,0.5,M1,P1,R1,1.50749,17.51345,0.32099,37.06895,0.1699,31.5098,0.4574,6.734,-0.1224,-7.8376,-0.2252,-3.6781,100000,2042.618,1950.321,2135.009,2140.08,2060.028,2068.439,2068.439,2068.439,27.398000000000003,25.621,24.496
NGC_1027,40.6579,61.6084,1041,23,7.956,0.172,1.3969999999999998,0.037000000000000005,0.5,0.5,0.5,M1,P1,R1,1.95764,17.870160000000006,0.07381,16.29075,0.0778,4.5118,0.0685,0.968,-0.0734,-3.2739,-0.0393,-0.7836,100000,1340.591,1288.922,1253.408,1265.106,1231.21,1340.591,1340.591,1340.591,18.061,19.37,18.445999999999998
NGC_1039,40.5095,42.7121,507,4,8.425,0.129,0.328,0.047,0.5,0.5,0.5,M1,P1,R1,1.8099,14.04521,0.0905,28.11452,0.0567,2.1276,0.0514,1.2595,-0.0535,-1.6689,-0.0433,-1.1037,100000,938.456,951.982,935.511,939.326,959.596,903.03,921.709,954.558,14.765,16.697,16.141
NGC_1245,48.6845,47.2359,2763,97,9.079,0.017,0.831,0.032,0.5,0.5,0.5,M1,P1,R2,5.9817800000000005,7.2312,0.07167000000000001,67.47495,0.6051,0.7231,0.0406,22.933000000000003,-0.8899,-0.3804,-0.0326,-25.4379,100000,1847.037,1457.5220000000004,1874.703,2087.904,1860.213,1509.164,1556.961,1634.974,24.294,30.303,25.752
NGC_129,7.5732,60.2226,1798,92,7.855,0.078,1.736,0.071,0.5,0.5,0.5,M1,P1,R1,2.1000400000000004,35.36095,0.09212,9.63193,0.3351,38.4248,0.0897,1.7978,-0.2104,-19.7991,-0.0517,-0.7492,100000,1796.47,1812.841,1843.2,1827.75,1851.386,1715.33,1846.293,1846.293,25.375,29.299,27.076
NGC_1342,52.8701,37.3971,626,19,8.762,0.123,1.228,0.16399999999999998,0.5,0.5,0.5,M1,P1,R1,2.12628,10.82461,0.27585,20.74031,0.4358,14.9892,0.3038,9.1915,-0.3047,-3.8199,-0.1873,-4.6478,100000,797.061,830.1,841.512,793.558,815.768,814.76,880.248,880.248,13.398,14.724,14.798
NGC_1348,53.5265,51.4144,2090,185,7.093,0.078,2.844,0.059,0.5,0.5,0.5,M2,P2,R2,2.30577,9.01715,0.32188,7.427510000000002,1.4963,53.4203,0.3537,24.0294,-0.8926,-4.8609,-0.2157,-3.2615,100000,622.381,591.221,703.732,661.4860000000001,679.2289999999998,458.381,609.261,609.261,28.842,29.835,31.79300000000001
NGC_136,7.8934,61.507,4156,315,8.405,0.271,2.128,0.08,0.5,0.5,0.5,M1,P1,R1,0.7597,4.4276,0.1082,22.79616,0.0304,0.6211,0.0341,1.3485,-0.0288,-0.4717,-0.0344,-1.1956,100000,579.047,530.74,526.212,557.5369999999998,514.795,526.231,550.063,573.894,21.994,26.385,26.04
NGC_146,8.259,63.3302,2685,146,7.2810000000000015,0.116,1.816,0.033,0.5,1.0,0.5,M2,P1,R2,4.53083,6.49265,0.0981,9.70418,0.9857,3.11,0.0736,6.1986,-1.4342,-0.8649,-0.053,-6.0820000000000025,200000,421.844,405.192,355.634,438.449,426.356,304.4890000000001,317.176,374.268,18.502,18.623,19.154
NGC_1496,61.1066,52.6636,1535,69,8.365,0.409,1.783,0.196,0.5,1.0,0.5,M1,P1,R2,0.50652,29.36031,0.2785,22.20103,0.1085,46.1353,0.4178,5.1334,-0.0684,-24.9792,-0.1922,-1.804,500000,287.913,293.71,281.095,302.649,311.83,266.658,266.658,266.658,10.661,11.199000000000002,10.655
NGC_1502,61.9514,62.3375,1056,35,6.945,0.052000000000000005,2.202,0.036000000000000004,0.5,0.5,0.5,M1,P1,R1,0.70687,6.73845,0.15491,46.80662,0.0289,1.7258,0.17600000000000002,2.5937,-0.027999999999999997,-1.234,-0.0982,-2.1149,100000,656.4739999999998,632.756,691.309,735.5319999999998,741.512,559.061,559.061,559.061,31.153000000000002,30.995,30.38
NGC_1545,65.1761,50.2281,705,24,8.318,0.229,1.088,0.12,0.5,0.5,0.5,M1,P1,R1,1.84106,13.2158,0.14753,6.95333,0.8264,42.9906,0.147,8.9383,-0.2819,-7.8986,-0.0926,-1.328,200000,353.149,355.779,336.94199999999995,338.94699999999995,341.036,240.693,351.833,351.833,9.306000000000001,9.258,9.262
NGC_1582,67.9817,43.7111,943,26,8.293,0.276,1.244,0.083,0.5,0.5,0.5,M1,P1,R1,2.73569,16.21837,0.05064,4.23682,0.3183,10.196,0.0375,0.8555,-0.2705,-4.3721,-0.0224,-0.5971,100000,402.471,414.30800000000005,423.386,426.296,442.497,385.372,399.84,399.84,11.969000000000001,11.463,11.827
NGC_1605,68.7435,45.2636,2449,98,8.582,0.526,2.533,0.061,0.5,0.5,0.5,M1,P1,R2,2.48515,2.9954400000000003,0.28691,86.34142,0.2747,0.3264,0.157,27.8051,-0.4061,-0.1958,-0.1436,-34.1897,100000,558.4209999999998,584.337,567.7719999999998,558.178,578.422,575.081,584.9540000000002,613.3380000000002,18.994,20.428,21.314
