,_Glon,_Glat,Cluster,RA_ICRS,DE_ICRS,N,pmRA,e_pmRA,pmDE,e_pmDE,Plx,e_Plx,RV,e_RV,Dist,e_Dist,logage,e_logage,[Fe/H],e_[Fe/H],Av,e_Av,dr3_rv,e_dr3_rv,N_stars_dr3_rv,ra_duarte,dec_duarte
518,294.96082,-1.697362,IC_2948,174.7966,-63.4454,51,-5.981,0.094,0.644,0.07,0.387,0.034,,,2371,148,6.87,0.376,0.026,0.22,1.304,0.119,6.357391537592655,7.9851953937430205,3.0,174.65242299040935,-63.42067490167237
519,160.471884,-17.790051,IC_348,56.1353,32.1837,80,4.43,0.623,-6.508,0.532,3.08,0.142,21.013,2.952,321,3,6.78,0.067,0.302,0.264,0.331,0.337,14.933894628721664,3.216116800397074,31.0,56.13429713661414,32.15503553350719
520,147.508749,5.66602,IC_361,64.7376,58.2578,492,1.753,0.154,-1.132,0.133,0.231,0.082,-29.978,1.771,3408,93,9.061,0.032,-0.248,0.048,2.334,0.035,-36.923634029278894,2.2833794539821817,47.0,64.72961110404633,58.24985477086984
521,340.106394,-7.901862,IC_4651,261.2132,-49.9155,812,-2.412,0.235,-5.05,0.24,1.06,0.067,-30.029,0.957,920,15,9.315,0.03,0.12,0.039,0.351,0.052,-30.12954246604221,1.0104431972953374,361.0,261.2010818777266,-49.91707427617663
522,30.481656,17.039087,IC_4665,266.5541,5.58,138,-0.896,0.317,-8.504,0.328,2.86,0.143,-14.142,4.351,329,15,7.728,0.081,-0.005,0.032,0.713,0.081,-16.40040780838886,2.009644097240962,58.0,266.49684421979583,5.646437108079893
523,13.702757,-4.424999,IC_4725,277.9379,-19.1124,463,-1.687,0.209,-6.112,0.256,1.513,0.064,10.314,0.792,638,13,8.223,0.152,0.169,0.051,1.358,0.044,3.0718639658256106,1.577492275817445,212.0,277.96490979611536,-19.12530604284335
524,36.30133,5.332848,IC_4756,279.6329,5.4203,441,1.268,0.263,-4.907,0.305,2.096,0.083,-24.563,0.783,472,1,8.989,0.041,0.006,0.034,0.631,0.037,-24.97076134261269,0.7262156543200993,260.0,279.6464312266091,5.407595555519039
525,75.372128,1.306283,IC_4996,304.1383,37.6489,79,-2.694,0.142,-5.353,0.173,0.489,0.033,,,1876,104,7.068,0.093,0.182,0.237,1.813,0.079,-2.572351781989078,10.41850708494924,3.0,304.1376631745052,37.64620121739779
526,94.368758,-5.517352,IC_5146,328.3541,47.2401,76,-2.877,0.392,-2.59,0.41,1.239,0.125,-0.977,6.083,657,34,6.867,0.135,-0.01,0.018,1.696,0.154,-4.282461503947073,4.469322381806625,13.0,328.37767161412575,47.25917129786367
527,221.865044,-2.013288,Ivanov_4,105.1504,-8.8665,15,-1.38,0.127,0.977,0.303,0.365,0.078,,,2507,248,7.061,0.402,-0.195,0.201,1.369,0.112,68.3143466634888,6.769507639877217,2.0,105.14256632085028,-8.858658876436042
528,47.723753,-0.997071,Juchert_1,290.6282,12.6651,60,-1.768,0.16,-4.614,0.163,0.214,0.09,33.342,1.727,3586,1055,8.59,0.915,0.286,0.268,4.228,0.746,32.64080388569298,1.2271922523976648,6.0,290.6349223670406,12.667612354692505
529,297.532415,-1.750014,Juchert_13,180.4251,-64.0991,197,-8.138,0.127,0.246,0.11,0.272,0.062,-6.596,0.487,2616,418,9.583,0.274,0.141,0.103,1.776,0.376,-6.232537632678528,1.9549018086582075,32.0,180.43765515327487,-64.10022834282006
530,149.737535,-0.194299,Juchert_19,60.5834,52.448,24,-0.184,0.275,0.185,0.105,0.114,0.06,,,6387,2856,6.844,0.691,-0.212,0.206,3.204,0.148,,,,60.5863414600444,52.4478290965624
531,154.492293,-3.421878,Juchert_20,62.6946,46.868,85,1.182,0.229,-1.67,0.154,0.327,0.088,,,2649,277,7.249,0.565,-0.141,0.075,2.379,0.113,-8.557008692831655,0.7802943133959657,3.0,62.69971781382054,46.87290387525829
532,145.116118,3.678407,Juchert_9,58.8294,58.393,37,-0.224,0.116,-0.031,0.139,0.186,0.081,,,4824,513,6.89,0.414,-0.248,0.161,2.591,0.098,,,,58.84724737218076,58.39091512612633
533,118.543131,-2.605355,Juchert_Saloran_1,4.074,59.9666,74,-1.69,0.169,-1.297,0.163,0.165,0.09,-76.907,0.487,5146,1268,8.805,0.892,-0.101,0.078,2.922,0.602,-78.40614024180132,0.6897890226775953,4.0,4.079431992900869,59.96309122512186
534,186.623193,2.141374,Kharchenko_1,92.1942,24.281,41,0.769,0.127,-2.311,0.16,0.417,0.082,41.53,0.76,2299,146,8.756,0.093,-0.14,0.114,1.417,0.24,40.57746660770948,0.4617196728056854,2.0,92.19343492082972,24.28319944484237
535,119.735592,1.6854,King_1,5.4557,64.3732,684,-4.952,0.172,-1.279,0.155,0.515,0.073,-53.284,0.778,1646,90,9.371,0.159,0.105,0.117,2.544,0.14,-53.36928334629095,0.6554048119992265,73.0,5.500433931967081,64.39169164609656
536,108.488947,-0.399346,King_10,343.7412,59.1667,219,-2.747,0.167,-2.087,0.162,0.242,0.071,,,3231,382,7.421,0.466,0.133,0.179,3.142,0.084,,,,343.75163990733023,59.17084800789232
537,117.152969,6.481393,King_11,356.9201,68.6348,256,-3.401,0.218,-0.626,0.16,0.267,0.099,-34.755,0.539,2930,100,9.55,0.075,-0.176,0.081,3.024,0.083,-24.91504538027345,0.8214916465992848,61.0,356.9093819267956,68.63932940725742
538,116.128848,-0.143712,King_12,358.2669,61.9546,72,-3.424,0.095,-1.423,0.071,0.3,0.032,,,2658,154,7.111,0.132,-0.08,0.152,1.875,0.052,,,,358.2606097470276,61.95767865787696
539,117.983819,-1.29969,King_13,2.5564,61.1755,279,-2.759,0.12,-0.829,0.094,0.228,0.057,-61.086,1.648,3124,141,8.793,0.049,-0.174,0.086,2.142,0.065,-59.35065883656298,1.177753085481006,16.0,2.5608723120265475,61.17602437111615
540,120.741861,0.375275,King_14,8.0036,63.1644,109,-3.268,0.158,-0.995,0.165,0.4,0.064,,,2213,64,7.662,0.212,-0.048,0.095,1.588,0.072,,,,7.987894777498418,63.17267621025412
541,120.754949,-0.938638,King_15,8.2411,61.855,72,-2.357,0.14,-0.826,0.136,0.306,0.064,-62.087,0.765,2672,157,8.557,0.339,0.0,0.209,1.831,0.18,-60.44809286821403,0.567212757838834,5.0,8.276918138854631,61.85247275493631
542,122.07955,1.316604,King_16,10.903,64.1754,45,-2.914,0.209,-0.432,0.088,0.332,0.03,,,2441,142,8.125,0.387,0.138,0.111,2.355,0.105,,,,10.935890663219409,64.17668151734388
543,167.295734,-0.752825,King_17,77.0813,39.0663,48,-0.112,0.189,-1.24,0.259,0.232,0.06,,,3267,208,8.604,0.798,-0.285,0.052,1.742,0.158,,,,77.09711017121607,39.072305914578266
544,107.784017,-1.029998,King_18,343.0522,58.2911,67,-2.631,0.118,-2.069,0.098,0.311,0.051,-62.151,0.52,2374,146,8.385,0.061,-0.083,0.107,2.1,0.033,-62.24573127685444,0.4730331156967345,5.0,343.0430357658357,58.28839127034126
545,110.569325,0.155759,King_19,347.065,60.527,146,-4.832,0.122,-2.659,0.12,0.346,0.052,-60.103,1.628,2517,109,8.784,0.072,-0.1,0.105,2.48,0.114,-61.25857248896792,1.438926869739927,11.0,347.04467298425,60.52370163872863
546,112.839688,-2.857539,King_20,353.305,58.4732,82,-2.679,0.08,-2.592,0.182,0.501,0.051,,,1663,63,7.731,0.228,0.157,0.108,2.507,0.078,,,,353.2928762928588,58.46538724465537
547,115.943467,0.673697,King_21,357.4732,62.7074,112,-3.257,0.112,-1.661,0.145,0.307,0.049,,,2591,130,7.668,0.457,0.028,0.11,2.377,0.141,,,,357.4743908908012,62.70168786576918
548,217.301689,6.30271,King_23,110.4595,-0.9937,106,-0.467,0.109,-0.885,0.101,0.283,0.059,54.093,0.452,3101,75,9.27,0.038,-0.181,0.086,0.346,0.084,53.79239461422334,0.5554481320207061,11.0,110.45614273801016,-0.9905081692659394
549,48.854924,-0.930164,King_25,291.1163,13.6936,167,-1.373,0.181,-3.961,0.175,0.313,0.083,13.25,0.677,2357,190,8.292,0.503,0.43,0.091,3.772,0.069,13.093585184978467,0.5293400195034262,13.0,291.13046687523774,13.699498066650351
550,50.419607,-1.314443,King_26,292.233,14.8869,91,-2.329,0.16,-4.907,0.253,0.412,0.078,,,2169,198,7.686,0.549,0.318,0.235,2.988,0.087,,,,292.2362572720254,14.883864387285564
551,136.049407,-1.157029,King_4,39.0182,59.0238,83,-0.588,0.115,-0.041,0.18,0.38,0.053,,,2132,143,8.332,0.266,-0.042,0.078,2.416,0.081,-45.21123892788664,1.1499614263537594,2.0,39.03745371924435,59.02563816583788
552,143.766289,-4.284698,King_5,48.6759,52.6932,287,-0.274,0.161,-1.182,0.152,0.367,0.06,-43.52,0.901,2172,132,9.0,0.064,-0.091,0.074,2.462,0.092,-45.1076827831804,0.7504743681905995,36.0,48.688773171915216,52.69802702898583
553,143.347998,-0.098116,King_6,51.9841,56.4393,230,3.88,0.25,-1.825,0.257,1.338,0.074,-22.136,7.344,704,14,8.292,0.196,0.147,0.07,1.844,0.066,-22.303038884723808,6.971322287060019,49.0,51.98402360228293,56.44114470863557
554,149.796415,-1.021388,King_7,59.7746,51.784,365,1.136,0.228,-1.193,0.189,0.277,0.091,-9.469,0.59,2594,360,8.511,0.172,-0.039,0.011,3.548,0.086,-10.16548419317819,0.5332212392968358,12.0,59.78981629117823,51.78701596192384
555,176.384763,3.102834,King_8,87.3268,33.6335,95,0.53,0.165,-1.754,0.149,0.129,0.102,,,3944,703,8.915,0.098,0.074,0.155,1.899,0.127,11.99390505611622,2.8934448504369947,7.0,87.3256330242071,33.631618660947254
556,174.644381,3.695783,Koposov_10,86.8612,35.4287,71,0.47,0.209,-1.826,0.263,0.309,0.094,,,2261,190,8.4,0.572,-0.211,0.047,2.462,0.093,4.401572075973119,3.471374893693572,2.0,86.86640759257288,35.426240135474295
557,176.143865,6.009527,Koposov_12,90.2346,35.2949,135,0.704,0.102,-1.711,0.12,0.409,0.064,,,2060,85,8.699,0.068,0.012,0.065,1.68,0.054,20.011305617582032,0.3956923292223376,5.0,90.25200273487172,35.287450741734474
558,177.076293,-0.403441,Koposov_36,84.2217,31.2037,81,0.79,0.153,-3.658,0.13,0.542,0.066,,,1710,178,7.832,0.559,0.031,0.404,2.536,0.384,,,,84.20315206557977,31.21067738346904
559,179.943619,1.759172,Koposov_43,88.103,29.8902,15,-0.026,0.084,-1.664,0.055,0.185,0.046,,,4831,343,9.0,0.102,-0.309,0.159,2.063,0.176,22.293714049916645,4.995257530514656,7.0,88.07760149772201,29.904612792271337
560,184.896912,3.118687,Koposov_53,92.2193,26.263,48,0.249,0.171,-0.647,0.136,0.182,0.069,,,3748,377,7.811,0.457,-0.28,0.13,1.415,0.138,5.815036978589398,1.0952650437372993,3.0,92.2291260531283,26.267930968109496
561,173.106889,0.046085,Kronberger_1,82.0869,34.775,34,-0.054,0.173,-2.268,0.271,0.432,0.102,,,1919,155,7.033,0.097,-0.177,0.071,1.704,0.065,,,,82.08849584765319,34.780279889424165
562,16.587767,-0.466138,Kronberger_25,275.6682,-14.7232,14,-0.385,0.125,-1.83,0.11,0.258,0.045,,,3449,781,6.81,1.011,0.229,0.118,3.821,0.592,,,,275.66621969404366,-14.727560600761668
563,63.843801,1.883389,Kronberger_4,296.2966,28.1605,60,-2.541,0.134,-4.817,0.176,0.126,0.103,,,7318,668,8.923,0.066,0.278,0.124,2.363,0.115,-24.82855574995482,1.545072523752956,3.0,296.29600640636943,28.16111276455266
564,67.623983,0.852152,Kronberger_52,299.5348,30.8823,78,-2.634,0.124,-4.821,0.103,0.093,0.072,,,5326,5752,8.809,0.69,0.076,0.174,2.862,1.14,-14.03634973204728,2.739568605010221,11.0,299.53634761851305,30.882063586791087
565,68.513858,0.441263,Kronberger_69,300.4901,31.4229,45,-2.719,0.114,-5.206,0.156,0.355,0.067,,,2651,97,7.069,0.067,-0.111,0.222,2.825,0.046,,,,300.5090252124573,31.420778232077208
566,54.179151,-0.609642,Kronberger_79,293.4768,18.5212,63,-2.748,0.19,-5.308,0.173,0.127,0.091,,,3296,307,6.759,0.064,0.061,0.084,4.143,0.023,,,,293.4786821227401,18.51956566869044
567,96.274688,1.106291,Kronberger_84,323.8829,53.518,42,-3.087,0.24,-2.953,0.171,0.232,0.075,,,3404,1001,8.392,0.58,-0.272,0.319,2.429,0.227,-43.50433768932993,1.3480338903851787,3.0,323.885826011345,53.5175567704993
568,318.973112,-1.83824,LP_0140,226.86,-60.4031,351,-5.175,0.304,-4.084,0.387,0.283,0.054,-33.101,0.67,2504,165,7.143,0.066,0.145,0.049,2.489,0.09,-27.080204417157056,0.5482125051023159,21.0,226.876924242367,-60.40023222561219
569,246.156186,-0.545422,LP_0201,118.9542,-29.4694,219,-2.586,0.268,2.917,0.32,0.227,0.133,,,2988,144,7.765,0.215,-0.178,0.052,2.199,0.041,92.50006334156126,0.4076330996932107,4.0,118.95525770816218,-29.47457501099194
570,249.074069,0.138474,LP_0204,121.4157,-31.5877,673,-2.439,0.253,2.904,0.363,0.23,0.041,68.358,0.868,3484,501,7.544,0.515,-0.111,0.068,1.392,0.36,65.2947401967907,0.5871518312499642,30.0,121.428694315129,-31.57781883453844
571,319.612401,-0.00394,LP_0265,226.1735,-58.4922,331,-4.857,0.305,-3.416,0.279,0.279,0.106,-63.053,0.751,2017,336,8.851,0.836,0.164,0.064,4.159,0.135,-62.950111223780176,0.7685541251931051,14.0,226.18572884949216,-58.49155400842121
572,355.798702,-1.444543,LP_0282,265.2645,-33.2699,146,-0.038,0.253,-0.982,0.234,0.334,0.1,8.39,0.335,1953,331,8.204,0.756,0.366,0.146,4.135,0.059,7.996748475355169,0.4386015477332328,11.0,265.2620934343741,-33.269594544375
573,11.379571,-0.896881,LP_0288,273.4835,-19.5139,233,0.117,0.279,-2.063,0.337,0.399,0.116,6.88,0.502,2070,475,7.075,0.274,0.14,0.091,2.449,0.405,9.4586778933929,0.6087305807481985,15.0,273.484732016982,-19.52257857793988
574,56.214449,-0.087251,LP_0313,294.042,20.5538,185,-1.169,0.266,-3.939,0.244,0.352,0.095,29.891,0.878,2237,179,8.609,0.612,0.131,0.099,3.294,0.068,30.594917338739705,0.7424998955249122,12.0,294.03383080746386,20.55194910606652
575,86.035383,-0.676614,LP_0341,314.8606,44.9353,166,-3.403,0.336,-4.392,0.349,0.286,0.064,-37.841,0.901,2692,242,7.162,0.062,-0.1,0.088,2.028,0.072,-40.463378391045325,0.957431433275964,13.0,314.8678254992911,44.93971260630613
576,92.778997,-0.861951,LP_0344,321.9222,49.6953,500,-3.937,0.287,-4.851,0.266,0.359,0.099,-41.093,0.24,1908,146,7.878,0.23,-0.045,0.054,2.445,0.067,-42.355989315895066,0.3594436058203026,11.0,321.9238253506464,49.69105209456156
577,194.564606,3.084727,LP_0368,97.1001,17.7325,836,0.002,0.278,-0.891,0.49,0.224,0.084,48.98,0.903,3055,129,7.747,0.292,-0.267,0.038,1.387,0.05,45.379211519736174,1.047585168428803,47.0,97.08807919032444,17.723405263758035
578,215.810295,1.579832,LP_0373,105.5792,-1.8397,317,-0.943,0.277,0.783,0.265,0.241,0.083,68.222,1.103,3115,90,8.228,0.25,-0.225,0.066,1.201,0.074,79.42329145423143,3.358326448196641,18.0,105.58214314027846,-1.8497215561146372
579,329.880296,0.50495,LP_0434,240.4252,-52.1201,208,-4.89,0.274,-5.358,0.231,0.41,0.103,-45.963,17.023,2526,138,9.041,0.03,0.019,0.064,3.304,0.057,-36.777935012782585,2.1839079920073643,20.0,240.42431367590925,-52.11356995860457
580,340.535825,1.110901,LP_0436,251.0479,-44.1164,275,-2.434,0.327,-3.861,0.289,0.254,0.101,-49.177,1.071,2680,332,8.764,0.585,0.169,0.118,3.29,0.144,-49.90987563078228,1.2287323438471585,23.0,251.04396506126045,-44.11398126236462
581,28.333074,0.73377,LP_0458,280.1049,-3.7563,135,0.319,0.28,-1.605,0.241,0.365,0.042,15.034,0.671,1613,191,8.265,0.572,0.148,0.161,2.908,0.128,16.2481664107522,0.9170847630455956,16.0,280.10423395671853,-3.747666860171896
582,79.003318,1.706485,LP_0503,306.3755,40.8642,201,-2.988,0.354,-4.525,0.448,0.484,0.09,,,1770,83,6.979,0.052,-0.074,0.115,2.837,0.076,-21.363620518972127,1.0429308591103197,6.0,306.38399533616337,40.87966886625535
583,84.964263,2.519393,LP_0506,310.3637,46.1367,193,-2.257,0.197,-4.443,0.285,0.388,0.101,-26.189,0.81,2165,134,7.096,0.064,-0.065,0.102,2.171,0.09,-26.42393181973068,0.387808639058037,3.0,310.3778439005104,46.14684557300212
584,146.170673,4.627684,LP_0613,61.5335,58.4195,352,-0.1,0.26,-0.01,0.386,0.216,0.092,,,3164,263,7.362,0.316,-0.234,0.053,2.276,0.107,-41.43148063046281,0.8737452431183579,11.0,61.54630319280695,58.4116562202684
585,238.93081,-6.916898,LP_0665,108.6985,-26.2446,147,-1.972,0.213,2.725,0.224,0.25,0.06,,,3419,203,9.043,0.072,-0.203,0.091,1.552,0.095,67.6382826990287,1.5950300683627248,11.0,108.69875006055156,-26.24593512695924
586,241.925688,-5.135112,LP_0672,112.0197,-28.0649,114,-1.474,0.286,2.545,0.458,0.227,0.032,65.086,0.721,3825,340,9.229,0.189,-0.177,0.14,0.789,0.201,63.596170436196935,0.4946478146168801,13.0,112.02181272851844,-28.038437023377472
587,282.721689,-4.376905,LP_0676,149.023,-60.1759,111,-5.871,0.217,5.184,0.2,0.295,0.081,-0.555,0.922,2411,148,9.516,0.049,-0.039,0.079,0.658,0.071,1.8309538740315925,1.029975975241288,12.0,149.01871247302844,-60.18486219701799
588,234.607064,-2.208202,LP_0733,111.0706,-20.2451,314,-2.433,0.32,3.018,0.278,0.305,0.061,56.303,0.573,2706,188,7.689,0.23,-0.112,0.084,1.036,0.053,54.82889894419736,0.3604957676199257,5.0,111.07870435036574,-20.243576563996577
589,280.73016,-2.458508,LP_0780,148.3179,-57.4375,218,-5.6,0.264,3.538,0.249,0.323,0.064,8.315,1.05,2136,163,8.012,0.244,0.011,0.083,1.801,0.103,12.580710137673428,1.3358333940668583,7.0,148.30254260187314,-57.42626803638536
590,284.074596,-1.97893,LP_0782,153.9732,-59.0329,145,-7.068,0.306,3.881,0.257,0.28,0.055,17.051,1.239,2509,244,7.996,0.277,0.001,0.072,1.433,0.217,19.143905986341927,0.9258562069929824,2.0,153.97025120868747,-59.03643241147618
591,349.114739,-2.403887,LP_0866,261.7651,-39.4033,135,2.938,0.213,0.477,0.19,0.377,0.092,-13.185,1.132,2233,181,9.465,0.063,0.094,0.066,2.184,0.073,-9.045413199820832,3.191092790722372,6.0,261.76054220909185,-39.41258963155843
592,134.752279,-2.770799,LP_0921,35.5723,58.0007,201,-1.038,0.34,-0.364,0.289,0.271,0.056,,,2675,182,8.196,0.563,-0.195,0.058,2.207,0.081,-37.79925917330096,1.4217174901783496,7.0,35.552334020731955,58.01452560174391
593,241.610501,-0.434147,LP_0939,116.4492,-25.5021,175,-1.933,0.287,2.886,0.322,0.233,0.034,,,3321,188,7.451,0.203,-0.233,0.092,1.21,0.047,49.30601574963145,0.6343298078511989,8.0,116.43802197112696,-25.518897353442654
594,246.59357,-0.01732,LP_0942,119.7341,-29.5674,631,-2.372,0.247,3.099,0.335,0.233,0.06,68.405,0.913,3125,457,7.536,0.532,-0.196,0.081,1.506,0.313,67.16271899638106,0.5337254665833603,13.0,119.73602757678375,-29.56296683975772
595,247.985944,-0.459799,LP_0967,120.1456,-30.9845,202,-2.528,0.293,3.118,0.242,0.24,0.046,,,3265,215,7.254,0.268,-0.134,0.103,1.249,0.124,72.65397170444693,0.8168397482752016,5.0,120.17916877458303,-31.00117075106636
596,289.534769,-0.82801,LP_1036,164.5817,-60.7233,68,-5.937,0.251,2.202,0.227,0.267,0.022,,,3261,271,8.378,0.834,0.155,0.164,1.417,0.32,8.323720146688924,1.229687222619703,8.0,164.5308186374545,-60.71703059067071
597,287.410984,-1.025522,LP_1049,160.5679,-59.9463,50,-5.927,0.534,2.519,0.205,0.309,0.031,25.196,0.86,3098,135,6.93,0.209,0.191,0.238,0.945,0.366,30.6342436351983,0.8390221641898925,6.0,160.56196026138124,-59.95310657220991
598,290.813488,-0.26191,LP_1086,167.4412,-60.7189,198,-6.156,0.341,1.988,0.254,0.23,0.05,,,3842,290,6.945,0.482,0.225,0.241,1.782,0.282,10.299460740957864,1.1380940751643631,17.0,167.43218022409795,-60.7172514874408
599,292.499994,-0.471434,LP_1103,170.5429,-61.5219,250,-5.778,0.45,1.413,0.237,0.274,0.056,,,3257,327,6.897,0.12,0.045,0.173,2.314,0.042,-6.48747049343431,0.7348736923567055,10.0,170.5464924022555,-61.52955286764056
600,296.615981,-0.774569,LP_1115,178.8581,-62.9575,186,-5.861,0.352,0.698,0.273,0.229,0.052,-17.94,0.504,3868,208,7.04,0.47,0.351,0.142,1.703,0.099,3.4596502541462413,0.9367242246260182,8.0,178.85352831561028,-62.95796719843919
601,296.146312,-0.743935,LP_1120,177.8684,-62.823,145,-6.325,0.369,0.932,0.285,0.271,0.056,,,3175,350,7.018,0.087,0.031,0.134,1.649,0.176,,,,177.8826005363255,-62.81947777742182
602,305.073036,-0.602953,LP_1142,197.6447,-63.3951,172,-6.405,0.265,-1.121,0.22,0.25,0.055,,,4313,471,8.795,0.063,0.224,0.14,3.399,0.076,-56.37607618958494,1.195201916940991,7.0,197.6234877219492,-63.39515552079357
603,307.042963,-0.900555,LP_1160,202.0965,-63.477,163,-6.829,0.417,-1.396,0.213,0.257,0.054,,,3563,336,7.095,0.623,0.048,0.16,2.13,0.174,-32.496484562160006,2.542234620264678,10.0,202.1136783500786,-63.46703623560968
604,315.398892,-0.796768,LP_1174,219.3662,-61.0757,141,-5.3,0.272,-2.936,0.396,0.273,0.058,-61.452,0.72,3560,287,6.916,0.53,0.049,0.17,2.742,0.152,-49.77404968909371,1.4446340898183665,10.0,219.32403963195492,-61.07656095920971
605,317.633868,-1.246574,LP_1175,223.9009,-60.5244,191,-5.189,0.221,-3.356,0.341,0.289,0.106,,,3202,256,6.749,0.07,0.165,0.106,3.504,0.084,-29.708307457674632,3.765150701910421,10.0,223.90774385249904,-60.52076667397409
606,353.97576,-0.757801,LP_1199,263.3893,-34.4398,171,-0.584,0.272,-1.511,0.174,0.255,0.091,-12.02,0.33,3297,577,7.373,0.541,0.378,0.133,3.693,0.106,-11.700266226652786,0.3123851328516478,13.0,263.39121182429017,-34.43910861162165
607,354.895655,-1.100004,LP_1200,264.3375,-33.8505,103,-0.815,0.329,-2.009,0.2,0.261,0.084,,,3870,599,8.894,0.085,0.343,0.095,3.723,0.115,-21.609861408185864,5.264008446564671,5.0,264.33388073749705,-33.845444147577766
608,6.642558,-1.191601,LP_1209,271.2959,-23.802,223,-0.147,0.298,-1.522,0.316,0.303,0.064,,,2931,247,6.791,0.055,0.104,0.13,2.951,0.147,11.390760993966383,2.9239285679142437,9.0,271.2911291448275,-23.80471721812998
609,6.696914,-1.098012,LP_1211,271.2358,-23.7088,161,-0.037,0.246,-1.531,0.347,0.367,0.039,-0.076,0.342,2389,186,7.088,0.143,0.377,0.141,2.006,0.075,-1.5460587310902243,0.5115938866827181,14.0,271.223416214366,-23.71232132120852
610,12.847421,-0.619447,LP_1218,273.9659,-18.0917,168,-0.061,0.228,-1.22,0.307,0.357,0.089,,,2578,201,6.892,0.443,0.259,0.17,2.662,0.191,8.372692323145685,0.4158522641186395,5.0,273.97399818135966,-18.09563883686736
611,26.330394,-0.7956,LP_1221,280.55,-6.2368,175,-0.515,0.24,-2.415,0.278,0.269,0.044,,,2055,252,7.324,0.394,0.181,0.088,1.928,0.123,15.615759504546224,3.193630262931643,6.0,280.5515999828123,-6.227978800762516
612,27.781959,-1.499392,LP_1235,281.8451,-5.2667,157,0.409,0.091,-2.129,0.106,0.471,0.045,13.375,1.369,1744,50,8.715,0.049,0.068,0.04,2.079,0.053,12.547277124724005,1.2400033891070772,10.0,281.8450208839298,-5.261329100059189
613,32.684811,-0.444935,LP_1241,283.1428,-0.4228,149,-1.68,0.256,-4.18,0.323,0.247,0.054,41.792,0.304,3369,334,8.795,0.182,0.225,0.129,3.694,0.098,41.486774971544286,1.276884102587019,17.0,283.1368790343996,-0.419312654249391
614,56.984205,-1.557391,LP_1281,295.813,20.4999,86,-2.958,0.306,-5.767,0.177,0.254,0.042,15.519,0.572,3345,276,6.748,0.048,0.048,0.228,3.427,0.081,16.40620623675349,0.439030846289057,5.0,295.8334241930567,20.519972400650687
615,85.875699,-0.088977,LP_1306,314.0825,45.1976,218,-2.927,0.346,-3.936,0.297,0.285,0.04,-41.884,0.814,3031,311,8.727,0.836,0.012,0.163,2.212,0.181,-47.37668453953005,0.7209941800573009,31.0,314.0855718591048,45.20732550819047
616,128.853147,-0.805268,LP_1329,25.3405,61.4912,1243,-1.289,0.235,-0.258,0.185,0.302,0.054,-64.162,0.457,2817,69,7.096,0.046,0.168,0.146,2.341,0.124,-71.19364558405557,0.7456115288649977,21.0,25.381597698903597,61.45628616538514
617,129.769352,-1.613468,LP_1332,26.8506,60.5132,676,-1.015,0.219,-0.435,0.176,0.316,0.041,-56.742,0.635,2697,65,7.773,0.2,0.051,0.116,1.778,0.064,-57.27234915340762,0.4741065895632805,13.0,26.80538731876769,60.57099454776392
618,127.959094,-0.774174,LP_1342,23.5035,61.6813,650,-1.485,0.26,-0.257,0.229,0.311,0.066,-44.32,0.382,2761,301,7.001,0.074,-0.089,0.211,2.275,0.109,-49.00603515913132,0.3806069913175205,16.0,23.55357070216992,61.6891008045046
